slug	client	platform	version	support	notes
css-at-media-orientation	outlook	macos	2016	y	
css-at-media-orientation	outlook	macos	16.80	y	
css-at-media-orientation	outlook	outlook-com	2019-08	y	
css-at-media-orientation	outlook	ios	2019-08	y	
css-at-media-orientation	outlook	android	2019-08	y	
css-at-media-orientation	samsung-email	android	5.0.10.2	n	
css-at-media-orientation	samsung-email	android	6.0	y	
css-at-media-orientation	sfr	desktop-webmail	2019-08	y	
css-at-media-orientation	sfr	desktop-webmail	2025-07	n	
css-at-media-orientation	sfr	ios	2019-08	n	
css-at-media-orientation	sfr	android	2019-08	n	
css-at-media-orientation	thunderbird	macos	60.3	y	
css-at-media-orientation	thunderbird	macos	78.5	n	
css-at-media-orientation	yahoo	desktop-webmail	2019-08	n	
css-at-media-orientation	yahoo	ios	2019-08	n	
css-at-media-orientation	yahoo	android	2019-08	n	
css-at-media-orientation	aol	desktop-webmail	2019-02	n	
css-at-media-orientation	aol	ios	2019-02	n	
css-at-media-orientation	aol	android	2019-02	n	
css-at-media-orientation	protonmail	desktop-webmail	2020-03	n	
css-at-media-orientation	protonmail	ios	2020-03	n	
css-at-media-orientation	protonmail	android	2020-03	n	
css-at-media-orientation	hey	desktop-webmail	2020-06	y	
css-at-media-orientation	mail-ru	desktop-webmail	2020-10	y	
css-at-media-orientation	fastmail	desktop-webmail	2021-07	y	
css-at-media-orientation	laposte	desktop-webmail	2021-08	y	
css-at-media-orientation	laposte	desktop-webmail	2025-07	n	
css-at-media-orientation	gmx	desktop-webmail	2022-06	y	
css-at-media-orientation	gmx	ios	2022-06	y	
css-at-media-orientation	gmx	android	2022-06	y	
css-at-media-orientation	web-de	desktop-webmail	2022-06	y	
css-at-media-orientation	web-de	ios	2022-06	y	
css-at-media-orientation	web-de	android	2022-06	y	
css-at-media-orientation	ionos-1and1	desktop-webmail	2022-06	y	
css-at-media-orientation	ionos-1and1	android	2022-06	y	
css-at-media-prefers-color-scheme	apple-mail	macos	10.3	n	
css-at-media-prefers-color-scheme	apple-mail	macos	12.4	y	
css-at-media-prefers-color-scheme	apple-mail	macos	16.0	y	
css-at-media-prefers-color-scheme	apple-mail	ios	12.2	n	
css-at-media-prefers-color-scheme	apple-mail	ios	13.0	y	
css-at-media-prefers-color-scheme	apple-mail	ios	16.1	y	
css-at-media-prefers-color-scheme	gmail	desktop-webmail	2020-01	n	
css-at-media-prefers-color-scheme	gmail	desktop-webmail	2022-12	n	
css-at-media-prefers-color-scheme	gmail	ios	2020-01	n	
css-at-media-prefers-color-scheme	gmail	ios	2022-12	n	
css-at-media-prefers-color-scheme	gmail	android	2020-01	n	
css-at-media-prefers-color-scheme	gmail	android	2022-12	n	
css-at-media-prefers-color-scheme	gmail	mobile-webmail	2020-02	n	
css-at-media-prefers-color-scheme	gmail	mobile-webmail	2022-12	n	
css-at-media-prefers-color-scheme	orange	desktop-webmail	2019-08	y	
css-at-media-prefers-color-scheme	orange	desktop-webmail	2021-03	y	
css-at-media-prefers-color-scheme	orange	desktop-webmail	2022-12	y	
css-at-media-prefers-color-scheme	orange	desktop-webmail	2024-04	y	
css-at-media-prefers-color-scheme	orange	ios	2020-01	n	
css-at-media-prefers-color-scheme	orange	ios	2022-12	y	
css-at-media-prefers-color-scheme	orange	ios	2024-04	y	
css-at-media-prefers-color-scheme	orange	android	2020-01	n	
css-at-media-prefers-color-scheme	orange	android	2022-12	n	
css-at-media-prefers-color-scheme	orange	android	2024-04	y	
css-at-media-prefers-color-scheme	outlook	windows	2003	n	
css-at-media-prefers-color-scheme	outlook	windows	2007	n	
css-at-media-prefers-color-scheme	outlook	windows	2010	n	
css-at-media-prefers-color-scheme	outlook	windows	2013	n	
css-at-media-prefers-color-scheme	outlook	windows	2016	n	
css-at-media-prefers-color-scheme	outlook	windows	2019	n	
css-at-media-prefers-color-scheme	outlook	windows-mail	2020-01	n	
css-at-media-prefers-color-scheme	outlook	macos	2019	y	
css-at-media-prefers-color-scheme	outlook	macos	16.70	y	3
css-at-media-prefers-color-scheme	outlook	macos	16.80	y	3
css-at-media-prefers-color-scheme	outlook	outlook-com	2019-07	y	
css-at-media-prefers-color-scheme	outlook	outlook-com	2022-12	y	3
css-at-media-prefers-color-scheme	outlook	ios	2020-01	y	
css-at-media-prefers-color-scheme	outlook	ios	2022-12	y	3
css-at-media-prefers-color-scheme	outlook	android	2020-01	n	
css-at-media-prefers-color-scheme	outlook	android	2022-12	n	3
css-at-media-prefers-color-scheme	outlook	android	2023-03	y	3
css-at-media-prefers-color-scheme	samsung-email	android	6.0	n	
css-at-media-prefers-color-scheme	samsung-email	android	6.1	y	
css-at-media-prefers-color-scheme	sfr	desktop-webmail	2019-08	y	
css-at-media-prefers-color-scheme	sfr	desktop-webmail	2022-12	y	
css-at-media-prefers-color-scheme	sfr	desktop-webmail	2025-07	n	
css-at-media-prefers-color-scheme	sfr	ios	2019-08	n	
css-at-media-prefers-color-scheme	sfr	ios	2022-12	n	
css-at-media-prefers-color-scheme	sfr	android	2019-08	n	
css-at-media-prefers-color-scheme	sfr	android	2022-12	n	
css-at-media-prefers-color-scheme	thunderbird	macos	60.8	n	
css-at-media-prefers-color-scheme	thunderbird	macos	68.4	y	
css-at-media-prefers-color-scheme	thunderbird	macos	78.5	n	
css-at-media-prefers-color-scheme	thunderbird	macos	91.13	n	
css-at-media-prefers-color-scheme	aol	desktop-webmail	2020-01	n	1
css-at-media-prefers-color-scheme	aol	ios	2020-01	n	1
css-at-media-prefers-color-scheme	aol	android	2020-01	n	1
css-at-media-prefers-color-scheme	yahoo	desktop-webmail	2020-01	n	1
css-at-media-prefers-color-scheme	yahoo	desktop-webmail	2022-12	n	6
css-at-media-prefers-color-scheme	yahoo	ios	2020-01	n	1
css-at-media-prefers-color-scheme	yahoo	ios	2022-12	n	
css-at-media-prefers-color-scheme	yahoo	android	2020-01	n	1
css-at-media-prefers-color-scheme	yahoo	android	2022-12	n	
css-at-media-prefers-color-scheme	protonmail	desktop-webmail	2020-03	n	
css-at-media-prefers-color-scheme	protonmail	desktop-webmail	2022-12	n	
css-at-media-prefers-color-scheme	protonmail	ios	2020-03	n	
css-at-media-prefers-color-scheme	protonmail	android	2020-03	n	
css-at-media-prefers-color-scheme	hey	desktop-webmail	2020-06	y	
css-at-media-prefers-color-scheme	hey	desktop-webmail	2022-12	n	5
css-at-media-prefers-color-scheme	mail-ru	desktop-webmail	2020-10	n	
css-at-media-prefers-color-scheme	mail-ru	desktop-webmail	2022-12	n	
css-at-media-prefers-color-scheme	fastmail	desktop-webmail	2021-07	n	2
css-at-media-prefers-color-scheme	fastmail	desktop-webmail	2022-12	y	4
css-at-media-prefers-color-scheme	laposte	desktop-webmail	2021-08	y	
css-at-media-prefers-color-scheme	laposte	desktop-webmail	2022-12	y	
css-at-media-prefers-color-scheme	laposte	desktop-webmail	2025-07	n	
css-at-media-prefers-color-scheme	free-fr	desktop-webmail	2022-12	y	
css-at-media-prefers-color-scheme	t-online-de	desktop-webmail	2022-12	n	
css-at-media-prefers-color-scheme	gmx	desktop-webmail	2022-06	n	
css-at-media-prefers-color-scheme	gmx	ios	2022-06	y	
css-at-media-prefers-color-scheme	gmx	android	2022-06	y	
css-at-media-prefers-color-scheme	web-de	desktop-webmail	2022-06	n	
css-at-media-prefers-color-scheme	web-de	ios	2022-06	y	
css-at-media-prefers-color-scheme	web-de	android	2022-06	y	
css-at-media-prefers-color-scheme	ionos-1and1	desktop-webmail	2022-06	y	
css-at-media-prefers-color-scheme	ionos-1and1	android	2022-06	y	
css-at-media-prefers-reduced-motion	apple-mail	macos	11	y	
css-at-media-prefers-reduced-motion	apple-mail	macos	12	y	
css-at-media-prefers-reduced-motion	apple-mail	macos	13	y	
css-at-media-prefers-reduced-motion	apple-mail	ios	11	y	
css-at-media-prefers-reduced-motion	apple-mail	ios	12	y	
css-at-media-prefers-reduced-motion	apple-mail	ios	13	y	
css-at-media-prefers-reduced-motion	apple-mail	ios	14	y	
css-at-media-prefers-reduced-motion	gmail	desktop-webmail	2020-12	n	
css-at-media-prefers-reduced-motion	gmail	ios	2020-12	n	
css-at-media-prefers-reduced-motion	gmail	android	2020-12	n	
css-at-media-prefers-reduced-motion	gmail	mobile-webmail	2020-12	n	
css-at-media-prefers-reduced-motion	orange	desktop-webmail	2021-02	y	
css-at-media-prefers-reduced-motion	orange	desktop-webmail	2021-03	y	
css-at-media-prefers-reduced-motion	orange	ios	2021-02	y	
css-at-media-prefers-reduced-motion	orange	android	2021-02	y	
css-at-media-prefers-reduced-motion	outlook	windows	2007	n	
css-at-media-prefers-reduced-motion	outlook	windows	2010	n	
css-at-media-prefers-reduced-motion	outlook	windows	2013	n	
css-at-media-prefers-reduced-motion	outlook	windows	2016	n	
css-at-media-prefers-reduced-motion	outlook	windows	2019	n	
css-at-media-prefers-reduced-motion	outlook	windows-mail	16005.13426.20316.0	n	
css-at-media-prefers-reduced-motion	outlook	macos	2020-12	y	
css-at-media-prefers-reduced-motion	outlook	macos	16.80	y	
css-at-media-prefers-reduced-motion	outlook	outlook-com	2020-12	y	
css-at-media-prefers-reduced-motion	outlook	ios	2020-12	y	
css-at-media-prefers-reduced-motion	outlook	android	4.2048.4	y	
css-at-media-prefers-reduced-motion	yahoo	desktop-webmail	2020-12	n	
css-at-media-prefers-reduced-motion	yahoo	ios	2021-02	n	
css-at-media-prefers-reduced-motion	yahoo	android	6.16.2.1519779	n	
css-at-media-prefers-reduced-motion	aol	desktop-webmail	2020-12	n	
css-at-media-prefers-reduced-motion	aol	ios	2021-02	n	
css-at-media-prefers-reduced-motion	aol	android	2021-02	n	
css-at-media-prefers-reduced-motion	samsung-email	android	6.1.31.2	y	
css-at-media-prefers-reduced-motion	sfr	desktop-webmail	2021-02	y	
css-at-media-prefers-reduced-motion	sfr	ios	2021-02	n	
css-at-media-prefers-reduced-motion	sfr	android	2021-02	n	
css-at-media-prefers-reduced-motion	thunderbird	macos	78.7	n	
css-at-media-prefers-reduced-motion	protonmail	desktop-webmail	2021-02	a	2
css-at-media-prefers-reduced-motion	protonmail	ios	2021-02	a	2
css-at-media-prefers-reduced-motion	protonmail	android	2021-02	a	2
css-at-media-prefers-reduced-motion	hey	desktop-webmail	2021-02	y	
css-at-media-prefers-reduced-motion	mail-ru	desktop-webmail	2021-02	n	
css-at-media-prefers-reduced-motion	fastmail	desktop-webmail	2021-07	n	1
css-at-media-prefers-reduced-motion	laposte	desktop-webmail	2021-08	y	
css-at-media-prefers-reduced-motion	laposte	desktop-webmail	2025-07	n	
css-at-media-prefers-reduced-motion	gmx	desktop-webmail	2022-06	n	
css-at-media-prefers-reduced-motion	gmx	ios	2022-06	y	
css-at-media-prefers-reduced-motion	gmx	android	2022-06	y	
css-at-media-prefers-reduced-motion	web-de	desktop-webmail	2022-06	n	
css-at-media-prefers-reduced-motion	web-de	ios	2022-06	y	
css-at-media-prefers-reduced-motion	web-de	android	2022-06	y	
css-at-media-prefers-reduced-motion	ionos-1and1	desktop-webmail	2022-06	y	
css-at-media-prefers-reduced-motion	ionos-1and1	android	2022-06	y	
css-at-media	apple-mail	macos	10.3	y	
css-at-media	apple-mail	ios	10.3	y	
css-at-media	apple-mail	ios	12.2	y	
css-at-media	gmail	desktop-webmail	2019-08	a	1 7
css-at-media	gmail	desktop-webmail	2020-01	a	7
css-at-media	gmail	ios	2019-08	a	1 6 7
css-at-media	gmail	ios	2020-01	a	6 7
css-at-media	gmail	android	2019-08	a	1 6 7
css-at-media	gmail	android	2022-07	a	6 7
css-at-media	gmail	mobile-webmail	2020-02	n	
css-at-media	orange	desktop-webmail	2019-08	y	5
css-at-media	orange	desktop-webmail	2021-03	y	
css-at-media	orange	ios	2019-08	y	
css-at-media	orange	android	2019-08	y	
css-at-media	outlook	windows	2003	a	1
css-at-media	outlook	windows	2007	n	
css-at-media	outlook	windows	2010	n	
css-at-media	outlook	windows	2013	n	
css-at-media	outlook	windows	2016	n	
css-at-media	outlook	windows	2019	n	
css-at-media	outlook	windows-mail	2020-01	n	
css-at-media	outlook	macos	2011	y	
css-at-media	outlook	macos	2016	y	
css-at-media	outlook	macos	16.80	a	1 10
css-at-media	outlook	outlook-com	2019-08	a	1
css-at-media	outlook	outlook-com	2023-12	a	1 10
css-at-media	outlook	ios	2019-08	a	1
css-at-media	outlook	android	2019-08	a	1
css-at-media	samsung-email	android	5.0.10.2	y	
css-at-media	samsung-email	android	6.0	y	
css-at-media	samsung-email	android	6.1.90.16	a	9
css-at-media	sfr	desktop-webmail	2019-08	y	
css-at-media	sfr	desktop-webmail	2025-07	n	
css-at-media	sfr	ios	2019-08	n	
css-at-media	sfr	android	2019-08	n	
css-at-media	thunderbird	macos	60.3	y	
css-at-media	thunderbird	macos	78.5	n	
css-at-media	thunderbird	macos	102.11	n	
css-at-media	yahoo	desktop-webmail	2019-08	a	1 2
css-at-media	yahoo	desktop-webmail	2020-01	a	2
css-at-media	yahoo	ios	2019-08	a	1 2
css-at-media	yahoo	ios	2020-01	a	2
css-at-media	yahoo	android	2019-08	a	1 2 3
css-at-media	yahoo	android	2020-01	a	2 3
css-at-media	yahoo	android	2025-06	a	2
css-at-media	aol	desktop-webmail	2019-02	a	1 2
css-at-media	aol	desktop-webmail	2020-01	a	2
css-at-media	aol	ios	2019-02	a	1 2
css-at-media	aol	ios	2020-01	a	2
css-at-media	aol	android	2019-02	a	1 2
css-at-media	aol	android	2020-01	a	2
css-at-media	protonmail	desktop-webmail	2020-03	n	
css-at-media	protonmail	desktop-webmail	2023-05	a	8
css-at-media	protonmail	ios	2020-03	n	
css-at-media	protonmail	ios	2023-05	a	8
css-at-media	protonmail	android	2020-03	y	
css-at-media	hey	desktop-webmail	2020-06	y	
css-at-media	mail-ru	desktop-webmail	2020-10	a	1 7
css-at-media	fastmail	desktop-webmail	2021-07	y	
css-at-media	laposte	desktop-webmail	2021-08	y	
css-at-media	laposte	desktop-webmail	2025-07	n	
css-at-media	gmx	desktop-webmail	2022-06	y	1
css-at-media	gmx	ios	2022-06	y	
css-at-media	gmx	android	2022-06	y	
css-at-media	web-de	desktop-webmail	2022-06	y	1
css-at-media	web-de	ios	2022-06	y	
css-at-media	web-de	android	2022-06	y	
css-at-media	ionos-1and1	desktop-webmail	2022-06	y	
css-at-media	ionos-1and1	android	2022-06	y	
css-at-supports	apple-mail	macos	13	y	
css-at-supports	apple-mail	ios	13	y	
css-at-supports	gmail	desktop-webmail	2020-05	n	
css-at-supports	gmail	ios	2020-05	n	
css-at-supports	gmail	android	2020-05	n	
css-at-supports	gmail	mobile-webmail	2020-05	n	
css-at-supports	orange	desktop-webmail	2020-05	y	
css-at-supports	orange	desktop-webmail	2021-03	y	
css-at-supports	orange	ios	2020-05	y	
css-at-supports	orange	android	2020-05	y	
css-at-supports	outlook	windows	2003	n	
css-at-supports	outlook	windows	2007	n	
css-at-supports	outlook	windows	2010	n	
css-at-supports	outlook	windows	2013	n	
css-at-supports	outlook	windows	2016	n	
css-at-supports	outlook	windows	2019	n	
css-at-supports	outlook	windows-mail	2020-05	n	
css-at-supports	outlook	macos	2011	y	
css-at-supports	outlook	macos	2016	y	
css-at-supports	outlook	macos	16.80	n	
css-at-supports	outlook	outlook-com	2020-05	n	
css-at-supports	outlook	ios	2020-05	n	
css-at-supports	outlook	android	2020-05	n	
css-at-supports	samsung-email	android	6.0	y	
css-at-supports	sfr	desktop-webmail	2020-05	y	
css-at-supports	sfr	desktop-webmail	2025-07	n	
css-at-supports	sfr	ios	2020-05	n	
css-at-supports	sfr	android	2020-05	n	
css-at-supports	thunderbird	macos	68.7	y	
css-at-supports	thunderbird	macos	78.5	n	
css-at-supports	aol	desktop-webmail	2020-05	y	1
css-at-supports	aol	ios	2020-05	y	1
css-at-supports	aol	android	2020-05	y	1
css-at-supports	yahoo	desktop-webmail	2020-05	y	1
css-at-supports	yahoo	ios	2020-05	y	1
css-at-supports	yahoo	android	2020-05	y	1
css-at-supports	protonmail	desktop-webmail	2020-05	n	
css-at-supports	protonmail	ios	2020-05	n	
css-at-supports	protonmail	android	2020-05	y	
css-at-supports	hey	desktop-webmail	2020-06	y	
css-at-supports	mail-ru	desktop-webmail	2020-10	n	
css-at-supports	fastmail	desktop-webmail	2021-07	n	2
css-at-supports	laposte	desktop-webmail	2021-08	y	
css-at-supports	laposte	desktop-webmail	2025-07	n	
css-at-supports	gmx	desktop-webmail	2022-06	n	
css-at-supports	gmx	ios	2022-06	y	
css-at-supports	gmx	android	2022-06	y	
css-at-supports	web-de	desktop-webmail	2022-06	n	
css-at-supports	web-de	ios	2022-06	y	
css-at-supports	web-de	android	2022-06	y	
css-at-supports	ionos-1and1	desktop-webmail	2022-06	y	
css-at-supports	ionos-1and1	android	2022-06	y	
css-backdrop-filter	apple-mail	macos	10	y	1
css-backdrop-filter	apple-mail	macos	11	u	
css-backdrop-filter	apple-mail	macos	12	u	
css-backdrop-filter	apple-mail	macos	13	y	1
css-backdrop-filter	apple-mail	ios	11	n	
css-backdrop-filter	apple-mail	ios	12	n	
css-backdrop-filter	apple-mail	ios	13	y	1
css-backdrop-filter	apple-mail	ios	14	y	1
css-backdrop-filter	apple-mail	ios	15	y	1
css-backdrop-filter	gmail	desktop-webmail	2024-01	n	
css-backdrop-filter	gmail	ios	2024-01	n	
css-backdrop-filter	gmail	android	2024-01	n	
css-backdrop-filter	gmail	mobile-webmail	2024-01	n	
css-backdrop-filter	orange	desktop-webmail	2024-01	u	
css-backdrop-filter	orange	ios	2024-01	n	
css-backdrop-filter	orange	android	2024-01	u	
css-backdrop-filter	outlook	windows	2013	n	
css-backdrop-filter	outlook	windows	2016	n	
css-backdrop-filter	outlook	windows	2019	n	
css-backdrop-filter	outlook	windows	2021	n	
css-backdrop-filter	outlook	windows-mail	2024-01	n	
css-backdrop-filter	outlook	macos	2024-01	y	
css-backdrop-filter	outlook	outlook-com	2024-01	n	
css-backdrop-filter	outlook	ios	2024-01	n	
css-backdrop-filter	outlook	android	2024-01	n	
css-backdrop-filter	yahoo	desktop-webmail	2024-01	n	
css-backdrop-filter	yahoo	ios	2024-01	n	
css-backdrop-filter	yahoo	android	2024-01	n	
css-backdrop-filter	aol	desktop-webmail	2024-01	n	
css-backdrop-filter	aol	ios	2024-01	n	
css-backdrop-filter	aol	android	2024-01	n	
css-backdrop-filter	samsung-email	android	2024-01	y	
css-backdrop-filter	sfr	desktop-webmail	2024-03	y	
css-backdrop-filter	sfr	ios	2024-03	y	
css-backdrop-filter	sfr	android	2024-03	y	
css-backdrop-filter	thunderbird	macos	2024-01	u	
css-backdrop-filter	protonmail	desktop-webmail	2024-01	y	
css-backdrop-filter	protonmail	ios	2024-01	y	
css-backdrop-filter	protonmail	android	2024-01	y	
css-backdrop-filter	hey	desktop-webmail	2024-01	u	
css-backdrop-filter	mail-ru	desktop-webmail	2024-01	y	
css-backdrop-filter	fastmail	desktop-webmail	2024-01	u	
css-backdrop-filter	laposte	desktop-webmail	2024-01	u	
css-backdrop-filter	gmx	desktop-webmail	2024-01	n	
css-backdrop-filter	gmx	ios	2024-01	u	
css-backdrop-filter	gmx	android	2024-01	u	
css-backdrop-filter	web-de	desktop-webmail	2024-01	n	
css-backdrop-filter	web-de	ios	2024-01	u	
css-backdrop-filter	web-de	android	2024-01	u	
css-backdrop-filter	ionos-1and1	desktop-webmail	2024-01	u	
css-backdrop-filter	ionos-1and1	android	2024-01	u	
css-background-blend-mode	apple-mail	macos	12.4	y	
css-background-blend-mode	apple-mail	ios	12.1	y	
css-background-blend-mode	gmail	desktop-webmail	2019-02	y	
css-background-blend-mode	gmail	ios	2019-02	a	1
css-background-blend-mode	gmail	android	2019-02	a	1
css-background-blend-mode	gmail	mobile-webmail	2020-02	n	
css-background-blend-mode	orange	desktop-webmail	2019-08	y	
css-background-blend-mode	orange	desktop-webmail	2021-03	n	
css-background-blend-mode	orange	desktop-webmail	2024-04	n	
css-background-blend-mode	orange	ios	2019-08	y	
css-background-blend-mode	orange	ios	2024-04	n	
css-background-blend-mode	orange	android	2019-08	y	
css-background-blend-mode	orange	android	2024-04	n	
css-background-blend-mode	outlook	windows	2007	n	
css-background-blend-mode	outlook	windows	2010	n	
css-background-blend-mode	outlook	windows	2013	n	
css-background-blend-mode	outlook	windows	2016	n	
css-background-blend-mode	outlook	windows	2019	n	
css-background-blend-mode	outlook	windows-mail	2019-02	n	
css-background-blend-mode	outlook	macos	2019-02	y	
css-background-blend-mode	outlook	macos	16.80	y	
css-background-blend-mode	outlook	outlook-com	2019-02	y	
css-background-blend-mode	outlook	ios	2019-02	y	
css-background-blend-mode	outlook	android	2019-02	y	
css-background-blend-mode	yahoo	desktop-webmail	2019-02	n	
css-background-blend-mode	yahoo	ios	2019-02	n	
css-background-blend-mode	yahoo	android	2019-02	n	
css-background-blend-mode	aol	desktop-webmail	2019-02	n	
css-background-blend-mode	aol	ios	2019-02	n	
css-background-blend-mode	aol	android	2019-02	n	
css-background-blend-mode	samsung-email	android	5.0.10.2	y	
css-background-blend-mode	samsung-email	android	6.0.04.6	y	
css-background-blend-mode	sfr	desktop-webmail	2019-08	y	
